date,year,district,address,race,sex,age,category,weapon
03/18/2001,2001,12,"5430 Malcolm, Philadelphia, PA",B,M,19,shooting,Firearm
03/19/2001,2001,24,"2900 C, Philadelphia, PA",W,M,22,shooting,Firearm
03/19/2001,2001,25,"517 E. Westmoreland, Philadelphia, PA",W,M,23,shooting,Firearm
03/20/2001,2001,16,"862 N. Brooklyn, Philadelphia, PA",B,M,22,shooting,Firearm
03/20/2001,2001,35,"2130 W. Spencer, Philadelphia, PA",B,M,20,shooting,Firearm
03/20/2001,2001,25,"1300 W. Venango, Philadelphia, PA",B,M,15,shooting,Firearm
03/20/2001,2001,19,"5200 Berks, Philadelphia, PA",B,M,20,shooting,Firearm
03/21/2001,2001,15,"4317 Teesdale, Philadelphia, PA",W,M,37,shooting,Firearm
03/21/2001,2001,18,"213 S. 46th, Philadelphia, PA",B,M,35,shooting,Firearm
03/22/2001,2001,18,"54th&Cedar, Philadelphia, PA",B,M,29,shooting,Firearm
03/22/2001,2001,26,"1431 Leithgow, Philadelphia, PA",W,M,40,shooting,Firearm
03/22/2001,2001,14,"Belfield&Tulpehocken, Philadelphia, PA",B,M,20,shooting,Firearm
03/22/2001,2001,25,"719 W. Schiller, Philadelphia, PA",B,M,28,shooting,Firearm
03/22/2001,2001,25,"4700 Ella, Philadelphia, PA",B,M,25,shooting,Firearm
03/22/2001,2001,17,"1800 Dickinson, Philadelphia, PA",B,M,27,shooting,Firearm
03/23/2001,2001,17,"20th&Catherine, Philadelphia, PA",B,M,40,shooting,Firearm
03/23/2001,2001,14,"6860 Forrest, Philadelphia, PA",B,M,20,shooting,Firearm
03/23/2001,2001,35,"302 W. Ruscomb, Philadelphia, PA",W,M,30,shooting,Firearm
03/24/2001,2001,14,"5534 Blakemore, Philadelphia, PA",B,F,15,shooting,Firearm
03/24/2001,2001,35,"500 Ruscomb, Philadelphia, PA",W,M,24,shooting,Firearm
03/24/2001,2001,12,"53rd&Woodland, Philadelphia, PA",B,M,35,shooting,Firearm
03/24/2001,2001,19,"5200 Parkside, Philadelphia, PA",B,M,46,shooting,Firearm
03/24/2001,2001,18,"5443 Addison, Philadelphia, PA",B,M,37,shooting,Firearm
03/24/2001,2001,17,"2700 Earp, Philadelphia, PA",B,M,24,shooting,Firearm
03/24/2001,2001,19,"1338 N. 56th, Philadelphia, PA",B,M,32,shooting,Firearm
03/24/2001,2001,22,"Broad&Dauphin, Philadelphia, PA",B,M,22,shooting,Firearm
03/24/2001,2001,12,"6542 Gesner, Philadelphia, PA",W,M,35,shooting,Firearm
03/24/2001,2001,26,"800 W. Girard, Philadelphia, PA",B,M,18,shooting,Firearm
03/24/2001,2001,25,"300 W. Ontario, Philadelphia, PA",W,M,22,shooting,Firearm
03/25/2001,2001,26,"1001 N. Delaware, Philadelphia, PA",W,M,17,shooting,Firearm
03/25/2001,2001,14,"900 E. Woodland, Philadelphia, PA",B,M,48,shooting,Firearm
03/25/2001,2001,14,"800 E. Woodlawn, Philadelphia, PA",B,M,16,shooting,Firearm
03/26/2001,2001,18,"4400 Market, Philadelphia, PA",B,M,28,shooting,Firearm
03/26/2001,2001,18,"5600 Catherine, Philadelphia, PA",B,M,20,shooting,Firearm
03/26/2001,2001,92,"4300 Belmont, Philadelphia, PA",B,M,15,shooting,Firearm
03/26/2001,2001,39,"2500 Somerset, Philadelphia, PA",B,M,43,shooting,Firearm
03/26/2001,2001,26,"643 W. Oxford, Philadelphia, PA",W,M,59,shooting,Firearm
03/26/2001,2001,23,"2350 W. Thompson, Philadelphia, PA",B,M,19,shooting,Firearm
03/26/2001,2001,18,"5600 Catherine, Philadelphia, PA",B,M,26,shooting,Firearm
03/26/2001,2001,18,"5600 Catherine, Philadelphia, PA",B,M,30,shooting,Firearm
03/26/2001,2001,23,"2200 Oxford, Philadelphia, PA",B,M,20,shooting,Firearm
03/26/2001,2001,17,"2700 Dickenson, Philadelphia, PA",B,M,25,shooting,Firearm
03/27/2001,2001,22,"1800 N. 12th, Philadelphia, PA",B,M,19,shooting,Firearm
03/27/2001,2001,16,"3930 Brown, Philadelphia, PA",B,M,25,shooting,Firearm
03/28/2001,2001,39,"Wayne&Sylvania, Philadelphia, PA",B,M,27,shooting,Firearm
03/28/2001,2001,35,"1937 Spencer, Philadelphia, PA",B,M,28,shooting,Firearm
03/28/2001,2001,35,"189 Rosmar, Philadelphia, PA",B,M,20,shooting,Firearm
03/30/2001,2001,25,"101 W. Courtland, Philadelphia, PA",W,M,21,shooting,Firearm
03/30/2001,2001,25,"3600 Marshall, Philadelphia, PA",W,M,23,shooting,Firearm
03/30/2001,2001,2,"6515 Castor, Philadelphia, PA",W,M,35,shooting,Firearm
03/30/2001,2001,19,"101 N. 53rd, Philadelphia, PA",B,M,41,shooting,Firearm
03/30/2001,2001,18,"49th&Florence, Philadelphia, PA",B,M,20,shooting,Firearm
03/30/2001,2001,17,"1500 Chadwick, Philadelphia, PA",B,M,30,shooting,Firearm
03/30/2001,2001,25,"101 W. Courtland, Philadelphia, PA",W,M,15,shooting,Firearm
03/30/2001,2001,12,"5200 Warrington, Philadelphia, PA",B,M,21,shooting,Firearm
03/31/2001,2001,15,"1900 Fillmore, Philadelphia, PA",B,M,20,shooting,Firearm
04/01/2001,2001,22,"3100 W. Cumberland, Philadelphia, PA",B,M,20,shooting,Firearm
04/02/2001,2001,12,"1604 S. 56th, Philadelphia, PA",B,F,20,shooting,Firearm
04/03/2001,2001,18,"270 S. 52nd, Philadelphia, PA",B,M,19,shooting,Firearm
04/03/2001,2001,12,"1339 S. Lindenwood, Philadelphia, PA",B,M,27,shooting,Firearm
04/04/2001,2001,12,"1622 S. 58th, Philadelphia, PA",B,F,18,shooting,Firearm
04/04/2001,2001,12,"1622 S. 58th, Philadelphia, PA",B,F,16,shooting,Firearm
04/04/2001,2001,19,"6200 Vine, Philadelphia, PA",B,M,26,shooting,Firearm
04/04/2001,2001,01,"2200 Moore, Philadelphia, PA",B,F,06,shooting,Firearm
04/04/2001,2001,19,"6200 Vine, Philadelphia, PA",B,F,23,shooting,Firearm
04/04/2001,2001,19,"6200 Vine, Philadelphia, PA",B,M,59,shooting,Firearm
04/06/2001,2001,17,"2240 Montrose, Philadelphia, PA",B,M,21,shooting,Firearm
04/06/2001,2001,12,"1742 S. Yewdall, Philadelphia, PA",B,M,42,shooting,Firearm
04/06/2001,2001,22,"2400 N. Newkirk, Philadelphia, PA",B,M,50,shooting,Firearm
04/06/2001,2001,22,"2343 Beechwood, Philadelphia, PA",B,M,50,shooting,Firearm
04/06/2001,2001,26,"2460 Germantown, Philadelphia, PA",B,M,31,shooting,Firearm
04/06/2001,2001,19,"243 Ruby, Philadelphia, PA",B,M,20,shooting,Firearm
04/06/2001,2001,39,"4140 N. Broad, Philadelphia, PA",B,M,23,shooting,Firearm
04/08/2001,2001,17,"3100 Mountain Dr., Philadelphia, PA",B,M,21,shooting,Firearm
04/08/2001,2001,12,"1007 St. Bernard, Philadelphia, PA",B,M,19,shooting,Firearm
04/08/2001,2001,19,"54th&Haverford, Philadelphia, PA",B,M,29,shooting,Firearm
04/08/2001,2001,17,"3100 Mountain Dr., Philadelphia, PA",B,M,23,shooting,Firearm
04/08/2001,2001,25,"2823 N. Broad, Philadelphia, PA",W,M,28,shooting,Firearm
04/08/2001,2001,25,", Philadelphia, PA",W,M,34,shooting,Firearm
04/10/2001,2001,18,"32nd&Webster, Philadelphia, PA",B,M,26,shooting,Firearm
04/10/2001,2001,18,"52nd&Webster, Philadelphia, PA",B,M,25,shooting,Firearm
04/10/2001,2001,24,"3060 Potter, Philadelphia, PA",B,M,19,shooting,Firearm
04/10/2001,2001,23,"1841 Poplar, Philadelphia, PA",B,M,35,shooting,Firearm
04/11/2001,2001,16,"4510 Lancaster, Philadelphia, PA",B,M,18,shooting,Firearm
04/11/2001,2001,06,"7th&Green, Philadelphia, PA",B,M,19,shooting,Firearm
04/11/2001,2001,06,"7th&Green, Philadelphia, PA",B,M,20,shooting,Firearm
04/11/2001,2001,25,"Marshall&Tioga, Philadelphia, PA",W,M,29,shooting,Firearm
04/11/2001,2001,25,"3200 N. Fairhill, Philadelphia, PA",W,M,21,shooting,Firearm
04/11/2001,2001,25,", Philadelphia, PA",W,M,22,shooting,Firearm
04/11/2001,2001,12,"5701 Woodland, Philadelphia, PA",B,M,63,shooting,Firearm
04/12/2001,2001,19,"5344 Master, Philadelphia, PA",B,M,26,shooting,Firearm
04/12/2001,2001,24,", Philadelphia, PA",B,M,18,shooting,Firearm
04/12/2001,2001,24,"3057 Potter, Philadelphia, PA",B,M,26,shooting,Firearm
04/13/2001,2001,35,"1503 Wingohocking, Philadelphia, PA",B,M,27,shooting,Firearm
04/13/2001,2001,04,"2650 S. 8th, Philadelphia, PA",B,M,21,shooting,Firearm
04/13/2001,2001,26,"2300 N. Marshall, Philadelphia, PA",B,M,20,shooting,Firearm
04/13/2001,2001,26,"7th&Lehigh, Philadelphia, PA",B,M,23,shooting,Firearm
04/13/2001,2001,26,"7th&Diamond, Philadelphia, PA",B,M,20,shooting,Firearm
04/14/2001,2001,35,"Gratz&Wingohocking, Philadelphia, PA",B,M,29,shooting,Firearm
04/14/2001,2001,35,"5400 Tabor, Philadelphia, PA",B,M,50,shooting,Firearm
04/14/2001,2001,35,"1000 Louden, Philadelphia, PA",B,M,27,shooting,Firearm
04/14/2001,2001,18,"5700 Hazel, Philadelphia, PA",B,M,18,shooting,Firearm
04/14/2001,2001,12,"6900 Grovers, Philadelphia, PA",B,M,17,shooting,Firearm
04/15/2001,2001,24,"3200 Shelbourne, Philadelphia, PA",W,M,18,shooting,Firearm
04/15/2001,2001,35,"1000 Louden, Philadelphia, PA",B,M,37,shooting,Firearm
04/15/2001,2001,19,"5400 Arlington, Philadelphia, PA",B,M,17,shooting,Firearm
04/15/2001,2001,35,"1000 Louden, Philadelphia, PA",B,M,23,shooting,Firearm
04/15/2001,2001,22,"1900 Huntingdon, Philadelphia, PA",B,M,19,shooting,Firearm
04/15/2001,2001,15,"6535 Hegerman, Philadelphia, PA",W,M,37,shooting,Firearm
04/16/2001,2001,39,"Germantown&Roberts, Philadelphia, PA",B,M,22,shooting,Firearm
04/16/2001,2001,39,"Germantown&Roberts, Philadelphia, PA",B,M,24,shooting,Firearm
04/16/2001,2001,26,"1143 Delaware, Philadelphia, PA",W,M,22,shooting,Firearm
04/16/2001,2001,39,"Germantown&Roberts, Philadelphia, PA",B,M,25,shooting,Firearm
04/16/2001,2001,16,"3400 Mellon, Philadelphia, PA",B,M,24,shooting,Firearm
04/17/2001,2001,16,"3801 Reno, Philadelphia, PA",B,M,20,shooting,Firearm
04/17/2001,2001,35,"1300 Lindley, Philadelphia, PA",B,M,31,shooting,Firearm
04/17/2001,2001,12,"80th&Lindbergh, Philadelphia, PA",B,M,19,shooting,Firearm
04/18/2001,2001,19,"1001 N. 64th, Philadelphia, PA",B,M,42,shooting,Firearm
04/18/2001,2001,19,"5308 Oxford, Philadelphia, PA",B,M,24,shooting,Firearm
04/18/2001,2001,25,"A & Westmoreland, Philadelphia, PA",W,M,23,shooting,Firearm
04/18/2001,2001,19,"1001 N. 64th, Philadelphia, PA",B,F,22,shooting,Firearm
04/18/2001,2001,12,"5352 Baltimore, Philadelphia, PA",B,M,28,shooting,Firearm
04/18/2001,2001,12,"5106 Chester, Philadelphia, PA",B,M,20,shooting,Firearm
04/18/2001,2001,25,"1100 W. Orleans, Philadelphia, PA",B,M,20,shooting,Firearm
04/19/2001,2001,17,"1600 Dickenson, Philadelphia, PA",B,M,27,shooting,Firearm
04/19/2001,2001,12,"5800 Woodland, Philadelphia, PA",B,M,18,shooting,Firearm
04/19/2001,2001,16,"434 N. Preston, Philadelphia, PA",B,M,35,shooting,Firearm
04/20/2001,2001,23,"2400 Nicholas, Philadelphia, PA",B,M,18,shooting,Firearm
04/20/2001,2001,04,"500 Dudley, Philadelphia, PA",B,M,28,shooting,Firearm
04/21/2001,2001,24,"3239 Almond, Philadelphia, PA",W,M,79,shooting,Firearm
04/21/2001,2001,26,"5th & Jefferson, Philadelphia, PA",W,M,45,shooting,Firearm
04/21/2001,2001,12,"5700 Beaumount, Philadelphia, PA",B,M,67,shooting,Firearm
04/21/2001,2001,35,"8th & Lindley, Philadelphia, PA",B,M,19,shooting,Firearm
04/21/2001,2001,19,"100 N. 58th, Philadelphia, PA",B,M,16,shooting,Firearm
04/21/2001,2001,26,"1001 N. Delaware, Philadelphia, PA",A,M,23,shooting,Firearm
04/21/2001,2001,25,"1200 Lycoming, Philadelphia, PA",B,M,20,shooting,Firearm
04/21/2001,2001,25,"5000 Bingham, Philadelphia, PA",B,M,26,shooting,Firearm
04/21/2001,2001,26,"2564 N. 7th, Philadelphia, PA",B,M,27,shooting,Firearm
04/21/2001,2001,17,"2634 Federal, Philadelphia, PA",B,M,43,shooting,Firearm
04/21/2001,2001,22,"2208 N. Colorado, Philadelphia, PA",B,M,30,shooting,Firearm
04/21/2001,2001,17,"1600 Ringold, Philadelphia, PA",B,M,19,shooting,Firearm
04/21/2001,2001,25,"5th & Indiana, Philadelphia, PA",W,M,20,shooting,Firearm
04/22/2001,2001,23,"1913 W. Harlan, Philadelphia, PA",B,M,22,shooting,Firearm
04/22/2001,2001,16,"3817 Reno, Philadelphia, PA",B,F,21,shooting,Firearm
04/22/2001,2001,23,"23rd & Turner, Philadelphia, PA",B,M,35,shooting,Firearm
04/22/2001,2001,07,"9200 Bustleton apt.2612, Philadelphia, PA",W,M,27,shooting,Firearm
04/22/2001,2001,17,"1215 S. 18th, Philadelphia, PA",B,M,20,shooting,Firearm
04/22/2001,2001,16,"3817 Reno, Philadelphia, PA",B,M,24,shooting,Firearm
04/23/2001,2001,19,"5700 Media, Philadelphia, PA",B,M,23,shooting,Firearm
04/23/2001,2001,09,"1750 Vineyard, Philadelphia, PA",B,M,28,shooting,Firearm
04/23/2001,2001,14,"800 E. Woodlawn, Philadelphia, PA",B,M,19,shooting,Firearm
04/23/2001,2001,2,"500 Cheltenham, Philadelphia, PA",B,M,21,shooting,Firearm
04/23/2001,2001,23,"1800 Master, Philadelphia, PA",B,M,19,shooting,Firearm
04/24/2001,2001,22,"2300 N. Bouvier, Philadelphia, PA",B,M,15,shooting,Firearm
04/25/2001,2001,25,"3100 Park, Philadelphia, PA",B,M,35,shooting,Firearm
04/26/2001,2001,18,"3400 Spruce, Philadelphia, PA",B,M,20,shooting,Firearm
04/26/2001,2001,04,"740 Tree, Philadelphia, PA",W,F,24,shooting,Firearm
04/26/2001,2001,22,"2200 N. Bouvier, Philadelphia, PA",B,M,21,shooting,Firearm
04/26/2001,2001,23,"1701 Vineyard, Philadelphia, PA",B,M,33,shooting,Firearm
04/26/2001,2001,35,"6247 N. Bouvier, Philadelphia, PA",B,M,22,shooting,Firearm
04/27/2001,2001,25,"3653 Germantown, Philadelphia, PA",B,M,20,shooting,Firearm
04/27/2001,2001,23,"2708 W. Jefferson, Philadelphia, PA",B,F,21,shooting,Firearm
04/27/2001,2001,23,"2708 W. Jefferson, Philadelphia, PA",B,F,22,shooting,Firearm
04/28/2001,2001,16,"4400 Aspen, Philadelphia, PA",B,M,18,shooting,Firearm
04/28/2001,2001,12,"6300 Reedland, Philadelphia, PA",B,M,21,shooting,Firearm
04/28/2001,2001,26,"1001 N. Delaware, Philadelphia, PA",B,M,21,shooting,Firearm
04/28/2001,2001,23,"1500 Stiles, Philadelphia, PA",B,M,18,shooting,Firearm
04/28/2001,2001,14,"1385 E. Narragansett, Philadelphia, PA",B,M,24,shooting,Firearm
04/28/2001,2001,26,"2300 N Marshall, Philadelphia, PA",B,M,20,shooting,Firearm
04/29/2001,2001,39,"15th & Clearfield, Philadelphia, PA",B,M,26,shooting,Firearm
04/29/2001,2001,35,"6247 Bouvier, Philadelphia, PA",B,M,22,shooting,Firearm
04/29/2001,2001,04,"1714 S. 5th, Philadelphia, PA",B,M,21,shooting,Firearm
04/30/2001,2001,26,"2010 E. Boston, Philadelphia, PA",W,F,16,shooting,Firearm
04/30/2001,2001,17,"3100 Mountain Dr., Philadelphia, PA",B,M,24,shooting,Firearm
04/30/2001,2001,39,"1900 Roberts, Philadelphia, PA",B,M,47,shooting,Firearm
04/30/2001,2001,19,"426 N. 54th, Philadelphia, PA",B,M,19,shooting,Firearm
05/01/2001,2001,26,"1541 N. 9th, Philadelphia, PA",B,F,43,shooting,Firearm
05/01/2001,2001,25,"11th & Cambria, Philadelphia, PA",B,M,26,shooting,Firearm
05/01/2001,2001,19,"62 N. 54th, Philadelphia, PA",B,F,45,shooting,Firearm
05/02/2001,2001,04,"500 Emily, Philadelphia, PA",B,M,23,shooting,Firearm
05/02/2001,2001,22,"2100 N. Uber, Philadelphia, PA",B,M,23,shooting,Firearm
05/02/2001,2001,25,"700 E. Hilton, Philadelphia, PA",W,M,29,shooting,Firearm
05/03/2001,2001,26,"5th & Master, Philadelphia, PA",B,M,30,shooting,Firearm
05/03/2001,2001,14,"5841 Baynton St., Philadelphia, PA",B,M,17,shooting,Firearm
05/03/2001,2001,22,"2200 N. 18th, Philadelphia, PA",B,M,26,shooting,Firearm
05/03/2001,2001,22,"2200 N. 18th, Philadelphia, PA",B,F,54,shooting,Firearm
05/03/2001,2001,25,"7th & Atlantic, Philadelphia, PA",B,M,23,shooting,Firearm
05/03/2001,2001,16,"40th & Poplar, Philadelphia, PA",B,M,21,shooting,Firearm
05/04/2001,2001,06,"7th & Green, Philadelphia, PA",B,M,21,shooting,Firearm
05/04/2001,2001,16,"4100 Viola, Philadelphia, PA",B,M,34,shooting,Firearm
05/04/2001,2001,16,"4000 Girard, Philadelphia, PA",B,M,41,shooting,Firearm
05/05/2001,2001,24,"3100 Rosehill, Philadelphia, PA",B,M,21,shooting,Firearm
05/05/2001,2001,19,"5714 Girard, Philadelphia, PA",B,M,24,shooting,Firearm
05/05/2001,2001,18,"3401 Spruce, Philadelphia, PA",B,M,18,shooting,Firearm
05/05/2001,2001,12,"7800 Mercury Pl., Philadelphia, PA",B,M,20,shooting,Firearm
05/05/2001,2001,16,"Paxon & Market, Philadelphia, PA",B,M,45,shooting,Firearm
05/06/2001,2001,18,"5400 Spruce, Philadelphia, PA",B,M,20,shooting,Firearm
05/06/2001,2001,24,"2100 E. Monmouth, Philadelphia, PA",B,F,22,shooting,Firearm
05/06/2001,2001,25,"Hope & Cambria, Philadelphia, PA",W,F,13,shooting,Firearm
05/06/2001,2001,17,"1500 Catherine, Philadelphia, PA",B,M,19,shooting,Firearm
05/06/2001,2001,35,"6200 N. Broad, Philadelphia, PA",B,M,40,shooting,Firearm
05/06/2001,2001,25,"3401 N. Broad, Philadelphia, PA",B,M,31,shooting,Firearm
05/07/2001,2001,17,"2201 Christian, Philadelphia, PA",B,M,19,shooting,Firearm
05/07/2001,2001,14,"339 Armat, Philadelphia, PA",B,M,24,shooting,Firearm
05/07/2001,2001,25,"1300 Rising Sun, Philadelphia, PA",B,M,26,shooting,Firearm
05/07/2001,2001,17,"2201 Christian, Philadelphia, PA",B,M,47,shooting,Firearm
05/08/2001,2001,16,"5000 Hoopes, Philadelphia, PA",B,M,14,shooting,Firearm
05/08/2001,2001,18,"5657 Walnut, Philadelphia, PA",B,M,20,shooting,Firearm
05/09/2001,2001,39,"301 W. Queen, Philadelphia, PA",B,M,22,shooting,Firearm
05/09/2001,2001,39,"5041 Tacoma, Philadelphia, PA",B,M,18,shooting,Firearm
05/09/2001,2001,12,"5800 Chester, Philadelphia, PA",B,M,24,shooting,Firearm
05/09/2001,2001,35,"16th & Lindley, Philadelphia, PA",B,M,38,shooting,Firearm
05/09/2001,2001,39,"301 W. Queen, Philadelphia, PA",B,F,42,shooting,Firearm
05/10/2001,2001,16,"5000 Reno, Philadelphia, PA",B,M,17,shooting,Firearm
05/10/2001,2001,16,"5000 Reno, Philadelphia, PA",B,M,17,shooting,Firearm
05/10/2001,2001,16,"5000 Reno, Philadelphia, PA",B,M,13,shooting,Firearm
05/10/2001,2001,22,"2600 N. Napa, Philadelphia, PA",B,M,32,shooting,Firearm
05/10/2001,2001,14,"463 E. Rittenhouse, Philadelphia, PA",B,M,21,shooting,Firearm
05/10/2001,2001,23,"1400 N. Myrtlewood, Philadelphia, PA",B,M,24,shooting,Firearm
05/10/2001,2001,23,"1400 N. Myrtlewood, Philadelphia, PA",B,F,37,shooting,Firearm
05/11/2001,2001,39,"2900 N. 26th, Philadelphia, PA",B,M,18,shooting,Firearm
05/11/2001,2001,35,"6000 Phillips, Philadelphia, PA",B,M,33,shooting,Firearm
05/11/2001,2001,17,"1600 Wharton, Philadelphia, PA",B,M,19,shooting,Firearm
05/11/2001,2001,17,"1306 S. Bouvier, Philadelphia, PA",B,M,19,shooting,Firearm
05/11/2001,2001,17,"1800 Catherine, Philadelphia, PA",B,M,20,shooting,Firearm
05/11/2001,2001,14,"1 W. Schoolhouse, Philadelphia, PA",B,M,16,shooting,Firearm
05/11/2001,2001,14,"Woodlawn&McMahon, Philadelphia, PA",B,M,30,shooting,Firearm
05/11/2001,2001,23,"2505 Ingersol, Philadelphia, PA",B,M,43,shooting,Firearm
05/12/2001,2001,24,"2900 N. Front, Philadelphia, PA",W,M,22,shooting,Firearm
05/12/2001,2001,17,"2900 Tasker, Philadelphia, PA",W,M,23,shooting,Firearm
05/13/2001,2001,35,"Broad & Rockland, Philadelphia, PA",B,M,41,shooting,Firearm
05/13/2001,2001,17,"1706 Dickinson, Philadelphia, PA",B,M,19,shooting,Firearm
05/13/2001,2001,15,"6652 Hegerman, Philadelphia, PA",W,M,28,shooting,Firearm
05/13/2001,2001,25,"1300 W. Venango, Philadelphia, PA",B,M,41,shooting,Firearm
05/13/2001,2001,3,"500 Washington, Philadelphia, PA",A,M,24,shooting,Firearm
05/14/2001,2001,25,"119 Tioga, Philadelphia, PA",W,M,27,shooting,Firearm
05/15/2001,2001,39,"23rd&Indiana, Philadelphia, PA",B,M,19,shooting,Firearm
05/15/2001,2001,39,"3102 C Berkley, Philadelphia, PA",B,M,24,shooting,Firearm
05/16/2001,2001,18,"6024 Larchwood, Philadelphia, PA",B,M,21,shooting,Firearm
05/16/2001,2001,3,"1248 Federal, Philadelphia, PA",W,M,23,shooting,Firearm
05/17/2001,2001,22,"2400 N. Clarion, Philadelphia, PA",B,M,21,shooting,Firearm
05/17/2001,2001,19,"321 N. Felton, Philadelphia, PA",B,M,27,shooting,Firearm
05/17/2001,2001,22,"1200 Sergeant, Philadelphia, PA",B,M,23,shooting,Firearm
05/17/2001,2001,19,"George's La.&Berks, Philadelphia, PA",B,M,36,shooting,Firearm
05/18/2001,2001,35,"4700 Marvine, Philadelphia, PA",B,M,40,shooting,Firearm
05/19/2001,2001,24,"Frankford&Allegheny, Philadelphia, PA",B,M,21,shooting,Firearm
05/19/2001,2001,24,"E & Allegheny, Philadelphia, PA",W,M,19,shooting,Firearm
05/19/2001,2001,25,"3100 N. 13th, Philadelphia, PA",B,M,17,shooting,Firearm
05/20/2001,2001,18,"3400 Spruce, Philadelphia, PA",B,M,20,shooting,Firearm
05/20/2001,2001,15,"1624 Harrison, Philadelphia, PA",B,M,26,shooting,Firearm
05/20/2001,2001,17,"1600 Wharton, Philadelphia, PA",B,M,22,shooting,Firearm
05/20/2001,2001,39,"4600 N. Greene, Philadelphia, PA",B,M,15,shooting,Firearm
05/20/2001,2001,17,"1500 Ellsworth, Philadelphia, PA",B,M,21,shooting,Firearm
05/20/2001,2001,19,"1335 N. 50th, Philadelphia, PA",B,M,54,shooting,Firearm
05/21/2001,2001,25,"233 E. Louden, Philadelphia, PA",W,M,13,shooting,Firearm
05/22/2001,2001,19,"59th & Callowhill, Philadelphia, PA",B,F,26,shooting,Firearm
05/22/2001,2001,12,"8100 Suffolk, Philadelphia, PA",B,M,38,shooting,Firearm
05/22/2001,2001,12,"58th&Beaumont, Philadelphia, PA",B,M,23,shooting,Firearm
05/23/2001,2001,12,"6639 Yocum, Philadelphia, PA",B,M,18,shooting,Firearm
05/23/2001,2001,15,"5926 Bustleton, Philadelphia, PA",B,M,33,shooting,Firearm
05/24/2001,2001,14,"Germantown & Chelten, Philadelphia, PA",B,M,19,shooting,Firearm
05/24/2001,2001,17,"1722 S. Broad, Philadelphia, PA",B,M,46,shooting,Firearm
05/24/2001,2001,35,"5400 Old York Rd., Philadelphia, PA",B,M,29,shooting,Firearm
05/24/2001,2001,16,"1225 Belmont, Philadelphia, PA",B,M,39,shooting,Firearm
05/25/2001,2001,14,"2124 N. 66th, Philadelphia, PA",B,M,37,shooting,Firearm
05/25/2001,2001,16,"510 N. Paxon, Philadelphia, PA",B,M,25,shooting,Firearm
05/25/2001,2001,39,"225 W. Clapier, Philadelphia, PA",B,M,23,shooting,Firearm
05/25/2001,2001,17,"2231 Reed, Philadelphia, PA",B,M,20,shooting,Firearm
05/26/2001,2001,19,"7553 Haverford, Philadelphia, PA",W,M,36,shooting,Firearm
05/26/2001,2001,26,"2400 N. Howard, Philadelphia, PA",W,M,19,shooting,Firearm
05/26/2001,2001,12,"1600 S. 57th, Philadelphia, PA",B,F,17,shooting,Firearm
05/26/2001,2001,3,"1320 Catherine, Philadelphia, PA",B,M,34,shooting,Firearm
05/28/2001,2001,17,"2500 Ellsworth, Philadelphia, PA",B,M,24,shooting,Firearm
05/28/2001,2001,16,"3600 Wallace, Philadelphia, PA",B,M,30,shooting,Firearm
05/28/2001,2001,12,"5654 Beaumont, Philadelphia, PA",B,M,18,shooting,Firearm
05/28/2001,2001,16,"3600 Wallace, Philadelphia, PA",B,M,23,shooting,Firearm
05/29/2001,2001,17,"1200 S. Bucknell, Philadelphia, PA",B,M,18,shooting,Firearm
05/31/2001,2001,24,"2200 E. Cambria, Philadelphia, PA",B,M,32,shooting,Firearm
06/01/2001,2001,25,"3401 N. Broad, Philadelphia, PA",B,M,22,shooting,Firearm
06/01/2001,2001,19,"6000 Lansdowne, Philadelphia, PA",B,M,18,shooting,Firearm
06/01/2001,2001,35,"5500 Rising Sun, Philadelphia, PA",W,M,25,shooting,Firearm
06/01/2001,2001,14,"7800 Michener, Philadelphia, PA",B,M,30,shooting,Firearm
06/01/2001,2001,19,"6000 Lansdowne, Philadelphia, PA",B,M,19,shooting,Firearm
06/01/2001,2001,22,"3000 W. Dauphin, Philadelphia, PA",B,M,28,shooting,Firearm
06/01/2001,2001,16,"5000 Parrish, Philadelphia, PA",B,M,22,shooting,Firearm
06/02/2001,2001,14,"Sprague & Woodlawn, Philadelphia, PA",B,M,21,shooting,Firearm
